gene	coef	HR	HR_lower_95	HR_upper_95	se_coef	p_value	C_index	log2FoldChange	padj	regulation	cox_p_adj	log2_HR	neglog10p	prognostic_class
FRMD5	0.09587850305431657	1.1006253332538731	0.9518740337003553	1.272622302229471	0.07408354168076436	0.19559828864467282	0.5533596837944664	-1.37717128773885	9.73539767759266e-8	Down	0.9206895747817477	0.13832344088431997	0.7086349493205367	Non-significant
SNAI1	0.14138752303813323	1.1518709380307648	0.9297882375182326	1.4269987555675614	0.10928055060382852	0.19573341667285457	0.5307029926595144	-0.51358916198804	9.4925704758481e-4	NS	0.9206895747817477	0.2039790783306888	0.708335022897378	Non-significant
CACNA1C	-0.12963451066355677	0.8784164240931599	0.7216173742198126	1.0692860810770495	0.10032108959928028	0.19628927669954632	0.5407961603613778	-0.692877024689984	1.6903890481332e-4	NS	0.9206895747817477	-0.18702306566238078	0.7071034252977043	Non-significant
CD52	-0.10154334756800175	0.9034420164791744	0.7743949526785953	1.0539937977600888	0.07863915582506706	0.19661463253106765	0.5455957086391869	-0.665751159973808	6.4288676242149e-4	NS	0.9206895747817477	-0.14649608397162048	0.7063841640673503	Non-significant
PRSS3	-0.05947390640741991	0.9422601202221335	0.8609148731268119	1.0312914341186545	0.04606500094823245	0.19667364287918976	0.541607848673066	1.21630337558164	3.8357842865948e-4	Up	0.9206895747817477	-0.08580270983627905	0.7062538379408966	Non-significant
PGLYRP2	-0.18530934217419057	0.8308472280071366	0.6271065596141716	1.100781208080259	0.1435380758506225	0.196699603929714	0.5298560135516657	0.741202729095093	0.0142370809515763	NS	0.9206895747817477	-0.26734486898510074	0.7061965145662394	Non-significant
DRP2	0.14765674018640962	1.159114950485634	0.9262919460156627	1.4504578974462936	0.11440136630335697	0.1968110701564723	0.5485954263128177	-1.00727367842083	3.37178406866175e-6	Down	0.9206895747817477	0.21302364682076325	0.7059504771818312	Non-significant
IVL	-0.05161435125835527	0.9496950449293153	0.8779650167702825	1.0272854397788378	0.04006919500925818	0.1977005480484893	0.5453839638622247	1.050929809417	1.1442379401963e-4	Up	0.9206895747817477	-0.07446376859913022	0.7039921267707747	Non-significant
DACT1	0.08618429839679886	1.0900071963735194	0.9559269550065952	1.2428938026314607	0.06696963575805688	0.19812355418899444	0.537408243929983	-0.912838882825127	8.38165673268003e-5	NS	0.9206895747817477	0.12433765989955624	0.7030638897001679	Non-significant
LCE2D	-0.10466428728370321	0.9006268237176195	0.7678978377433525	1.0562976423834964	0.08134552085062893	0.19821170872776356	0.5347261434217956	1.7818155248277	4.3089530633383e-4	Up	0.9206895747817477	-0.15099864822237635	0.7028706945244888	Non-significant
PRR5	-0.1634311205178062	0.8492249911647632	0.6619245841948069	1.0895245513445764	0.12713117799008164	0.1986066533219774	0.5284443817052513	0.545516746342916	9.15882571211823e-5	NS	0.9206895747817477	-0.23578126709796562	0.7020062067337824	Non-significant
C8orf48	-0.1826099306130659	0.8330930564638516	0.630544956246044	1.1007050866924395	0.14212551616859306	0.19884480161258072	0.5206804065499717	-0.699002184079022	0.00216274508787847	NS	0.9206895747817477	-0.26345044131254797	0.701485758263524	Non-significant
SEZ6L2	-0.07945591275319486	0.9236187388783023	0.8181840866105341	1.042640145130589	0.061843998739221015	0.198869285942009	0.5444664031620554	-0.67503686443021	0.00488968715130646	NS	0.9206895747817477	-0.11463065129834038	0.7014322856332603	Non-significant
NEFL	-0.05641481216142075	0.9451469960955305	0.8671686826954856	1.030137344733996	0.04393292458153786	0.19910263840643944	0.5268210050818747	0.624498949308902	0.0314414773726561	NS	0.9206895747817477	-0.08138936973796408	0.7009229848858725	Non-significant
ZNF521	-0.1076699663097555	0.8979238926697313	0.7617978475060465	1.058374370138613	0.08388117611624167	0.19928157979315536	0.5438311688311688	-0.72830296577714	2.8148913920863e-4	NS	0.9206895747817477	-0.1553349264477661	0.7005328426136092	Non-significant
KLHL40	0.06069492068277883	1.0625746951709527	0.9685072127038481	1.165778600311664	0.047293863705231566	0.19936696004755117	0.5504305477131564	-1.23555311455533	0.0116388575181008	Down	0.9206895747817477	0.08756426107619408	0.7003468132157372	Non-significant
C1QTNF7	-0.17554895749556002	0.8389963210093183	0.6413964801671017	1.0974722319707486	0.1370221718844938	0.20013329068560487	0.5462309429700734	-0.515120934965651	0.0466444501673293	NS	0.9206895747817477	-0.25326361041207185	0.6986806636951074	Non-significant
ARHGAP4	-0.10788320459843144	0.8977324413286007	0.761077855657076	1.058923906698108	0.08425482101614183	0.20039059403970352	0.557523997741389	-0.527471356793056	0.00584077507086939	NS	0.9206895747817477	-0.15564256426936654	0.6981226672984165	Non-significant
ECM1	-0.09255016945750533	0.9116034751653922	0.7910799789880694	1.0504891009840016	0.07235134765252069	0.2008347837592322	0.5065640880858272	0.648121887653852	4.0723302218155e-4	NS	0.9206895747817477	-0.13352167050977615	0.6971610669929739	Non-significant
CCN4	-0.09999788260073196	0.9048393339400745	0.7761387027022018	1.0548813213342094	0.07828008717760553	0.20144799607259864	0.5391022021456804	-0.950453188347033	8.84490317373711e-7	NS	0.9206895747817477	-0.14426644932747282	0.6958370484490519	Non-significant
MAP4K1	-0.11738506228118313	0.8892427134018759	0.7425027728573154	1.0649826939976796	0.09201373747968487	0.20204953109574722	0.5559712027103332	-0.880516198699024	1.28085332995493e-6	NS	0.9206895747817477	-0.16935084722750507	0.6945421531043612	Non-significant
RPTN	-0.05121454478946168	0.9500748150639738	0.8781748206530141	1.027861574928368	0.040151272491467466	0.2021182577325124	0.5315852625635235	1.54362340211141	1.5322486063417e-4	Up	0.9206895747817477	-0.07388696978914208	0.6943944540535234	Non-significant
NDUFB8	-0.16124503677276744	0.8510834988003506	0.6642221079746147	1.090513418981124	0.12647867545483474	0.20235199053029854	0.5163749294184077	0.619775837342037	3.4132527794661e-4	NS	0.9206895747817477	-0.23262741492003014	0.6938925191099594	Non-significant
SRPX	0.0872653339674734	1.091186170066524	0.9539173712795124	1.2482079618147128	0.068594912573634	0.2033078354622478	0.544819311123659	-0.689752518666301	0.00216274508787847	NS	0.9206895747817477	0.1258972645563932	0.6918458833765071	Non-significant
FOXP3	-0.10953836664369516	0.8962477776833135	0.7570347327084648	1.0610610640392042	0.08612799992221697	0.20344098553995058	0.5524421230942971	-0.799062342762005	7.70535256514067e-6	NS	0.9206895747817477	-0.158030458343936	0.691561548951471	Non-significant
PHKG1	0.09683675783478274	1.101680518228245	0.9489179829926345	1.2790356869578632	0.07615939261360628	0.2035504067101563	0.5381140598531903	-0.769908344189451	0.00400332703345869	NS	0.9206895747817477	0.13970591030400664	0.6913280255282557	Non-significant
EOMES	-0.12143169527595464	0.8856515454673086	0.7343893150672883	1.0680692704751071	0.09555496691945999	0.20379815785615749	0.5292207792207793	-0.808104005427412	2.2848574495813e-4	NS	0.9206895747817477	-0.17518890458135952	0.6907997459258703	Non-significant
TYRO3	-0.17049812226201733	0.843244673019678	0.6481032565940505	1.0971424249785062	0.13429181788163078	0.20422388447116288	0.538961038961039	0.616021644629459	2.52285852705247e-8	NS	0.9206895747817477	-0.24597679546829265	0.689893467501615	Non-significant
INSYN1	-0.11109391965518739	0.8948547005372776	0.7537755987723241	1.0623386275409659	0.08753561357685397	0.20439532780707528	0.5682523997741389	0.72592768278925	0.00191478647025197	NS	0.9206895747817477	-0.16027464695945573	0.6895290357917119	Non-significant
SFRP2	0.0678855245152236	1.070242784904305	0.9637065809067012	1.1885563939617978	0.05349788705234598	0.20446302640947242	0.5387492941840768	-0.861149611669222	4.5910212972272e-4	NS	0.9206895747817477	0.09793810956625926	0.689385215177951	Non-significant
PCDH9	0.12144099739669745	1.1291227427784354	0.9356987765835267	1.3625305495370486	0.09587047163515386	0.2052555993190824	0.5407608695652174	-0.756983879109133	0.00304793073745432	NS	0.9206895747817477	0.17520232470482494	0.6877049866070073	Non-significant
KCNE5	-0.25935831422919725	0.7715465174130343	0.51647699007009	1.1525857685381045	0.20478245012185464	0.20533178620564055	0.515139751552795	-0.513628166238891	0.0130624806919789	NS	0.9206895747817477	-0.3741749537517842	0.6875438148517521	Non-significant
MAP3K21	0.14600490481946857	1.1572018639031079	0.9231039388677439	1.450666709821814	0.11531760154643644	0.20547327972999913	0.5232919254658386	0.612084778428052	3.25624625956432e-6	NS	0.9206895747817477	0.21064055212851246	0.6872446468794975	Non-significant
NHSL2	-0.1167150237844971	0.8898387399108069	0.7427035004297448	1.0661225948011448	0.09221768810305062	0.205639555311973	0.5571710897797855	-0.736677727158816	5.04947511449058e-5	NS	0.9206895747817477	-0.1683841860111313	0.686893343949942	Non-significant
LCE3C	-0.08339728559682072	0.9199855775878998	0.8085105530938766	1.0468304460974285	0.06590134450917377	0.205696855429549	0.5119988706945229	2.116960327013	0.00202422356372282	Up	0.9206895747817477	-0.12031685035413388	0.6867723474887157	Non-significant
PDE7B	-0.1649305543357499	0.8479525886740256	0.6566823729430745	1.0949335969176546	0.13042294434867505	0.2060210809699674	0.5477131564088086	-0.643635288069922	1.7626061264544e-4	NS	0.9206895747817477	-0.2379444928312542	0.686088338463339	Non-significant
PRUNE2	0.06072686134790107	1.0626086350554869	0.9671092003152442	1.1675383823527117	0.048047170811437626	0.20626560682712605	0.5457368718238284	-1.31745824660063	1.69387518993528e-5	Down	0.9206895747817477	0.08761034171536859	0.6855731811902965	Non-significant
ZNF569	-0.12228410766750204	0.88489692678421	0.7320012548918415	1.069728454424357	0.09678185135947309	0.2064086616431238	0.5597120271033315	-0.508900273217069	0.00854446347844169	NS	0.9206895747817477	-0.17641867571143727	0.6852720821180601	Non-significant
SOAT2	-0.24738678683671694	0.7808386170168703	0.5319600702312612	1.1461554728341874	0.1958199561850406	0.2064677444290487	0.5283385093167702	-0.600636211758548	0.00932247775132817	NS	0.9206895747817477	-0.35690369055078663	0.6851477866741915	Non-significant
CSRP3	0.03856568751812983	1.039318996401199	0.9789049900747215	1.1034615077382979	0.03055483523342016	0.20688419341416187	0.5494776962168266	-1.33342937453663	0.00986069169406286	Down	0.9206895747817477	0.05563852613087926	0.6842726894949377	Non-significant
ZNF501	-0.17331455976592272	0.8408730684034036	0.6424260929705178	1.1006207949878581	0.13734381936747417	0.2069837393499514	0.551171654432524	-0.508656775758723	4.4253291998133e-4	NS	0.9206895747817477	-0.2500400558881505	0.6840637713931933	Non-significant
MYOM1	0.059012563052620114	1.060788567399038	0.9677478785822179	1.162774323383756	0.04683567933743683	0.20767238858787035	0.5398785996612083	-1.01984318466068	0.00272323892688707	Down	0.9206895747817477	0.08513713206616219	0.682621241938967	Non-significant
SAMD3	-0.16216748670207884	0.850298778875108	0.6607136303248762	1.0942834840579772	0.12871016269682403	0.20768987432656766	0.5407961603613778	-0.935154294740503	3.56599205820471e-5	NS	0.9206895747817477	-0.23395822885851614	0.682584676461018	Non-significant
KIF12	-0.10786122614344137	0.8977521723174832	0.7589880713697217	1.0618862052025027	0.08566891694767353	0.20801321586399568	0.5135516657255788	-0.673727263647386	0.00687063180423893	NS	0.9206895747817477	-0.15561085606134592	0.6819090717945723	Non-significant
PPDPFL	0.10161215768028119	1.1069540648299065	0.9449482143662822	1.2967348718312748	0.08073480509375923	0.2081778371545499	0.5314088085827215	-1.22189759196439	0.0308815937504345	Down	0.9206895747817477	0.1465953559793691	0.6815655078409434	Non-significant
MYBPC2	0.042047070688906826	1.0429435696676976	0.9768117496047026	1.1135526266462135	0.03342326634253066	0.2083852464680287	0.5446781479390175	-0.900685065567258	0.0314250446897046	NS	0.9206895747817477	0.060661100366793425	0.6811330320344005	Non-significant
NCF4	-0.12969082827978667	0.8783669551670968	0.7176633247076273	1.0750563409992198	0.10309572028452117	0.20840434238283123	0.5480660643704123	-0.52691441517293	4.8901383556706e-4	NS	0.9206895747817477	-0.18710431480803036	0.6810932361726358	Non-significant
VTN	0.23350816295877985	1.263023137854645	0.8777536508722291	1.8173976777778216	0.1856653848837276	0.20850649151882233	0.5039525691699605	-0.86165847943543	3.6054722869745e-4	NS	0.9206895747817477	0.3368810687077235	0.6808804194100456	Non-significant
BPIFC	-0.07120477329437695	0.9312711731350992	0.8334593056289463	1.0405618991295158	0.05661615674811752	0.20850900810356077	0.5256916996047432	1.04926734324747	0.00339475641784863	Up	0.9206895747817477	-0.10272677331942047	0.6808751776918547	Non-significant
ADGRD1	0.10753520373104522	1.1135300604693033	0.9416530593476372	1.316779235473188	0.08553911167648146	0.20870055425046263	0.5242094861660079	-0.842304288957478	3.0037230004962e-4	NS	0.9206895747817477	0.15514050514376318	0.6804763975680013	Non-significant
HJV	0.0641605418723578	1.0662635649706131	0.9647528229030355	1.1784552094522445	0.0510437412034192	0.20876385701640646	0.5472190852625636	-1.34170914458705	0.005573307478802	Down	0.9206895747817477	0.09256409557999941	0.6803446879352404	Non-significant
GCSAM	-0.1939018839831594	0.8237387222660881	0.6087230010432773	1.1147032088447832	0.1543345058586208	0.20898034845896984	0.5505364201016375	-0.523733078306653	8.66802981785526e-5	NS	0.9206895747817477	-0.2797412864415312	0.6798945510042221	Non-significant
TESPA1	-0.13049396823894968	0.8776617867789538	0.7158913916849519	1.0759875323532506	0.1039472380544418	0.2093384567017556	0.5453839638622247	-0.820824935474926	1.79475990234267e-5	NS	0.9206895747817477	-0.18826300084425462	0.6791509818897612	Non-significant
TMPRSS13	-0.07991211812033204	0.9231974751511304	0.8148263632912365	1.045981839226272	0.0637093959281441	0.2097248697429241	0.5525127046866177	0.565138021825705	0.00400928624437141	NS	0.9206895747817477	-0.11528881651913615	0.6783500666653219	Non-significant
C8orf74	-0.2513059342655928	0.7777843842621903	0.5250026429308187	1.152277148596813	0.20053738287231235	0.21014656296464546	0.516692546583851	1.80108691585119	1.70570767679159e-7	Up	0.9206895747817477	-0.36255782511093854	0.6774777086692283	Non-significant
IL1B	0.07990423267407869	1.0831833291367428	0.9559117163998108	1.2274000876761189	0.06377359518700722	0.21022900244082404	0.5510304912478825	0.572100393462662	0.0174859678190417	NS	0.9206895747817477	0.11527744022493132	0.6773073704621548	Non-significant
AL590560.2	-0.09971300912355294	0.9050971353860762	0.7743735390870689	1.0578884519347864	0.07958712776241841	0.21024989145639095	0.5244212309429701	1.83039907360464	6.6824712392697e-7	Up	0.9206895747817477	-0.1438554637746658	0.6772642197388618	Non-significant
PSG5	-0.1482901314736294	0.8621809328263713	0.6836221833537954	1.0873783487869093	0.11840000522621104	0.2104057985578826	0.4971061547148503	-0.857813183008293	0.0150666245792234	NS	0.9206895747817477	-0.2139374372897776	0.6769422956637808	Non-significant
COL6A1	-0.09264869563538036	0.9115136627837546	0.7884413328632667	1.0537970585891967	0.07400573904759145	0.21060181910543557	0.5232919254658386	-0.869817760526322	3.16449925986109e-6	NS	0.9206895747817477	-0.13366381373799419	0.6765378818492945	Non-significant
ZBTB8B	-0.2663515071054726	0.7661697660457965	0.5048730457646111	1.1627004359356456	0.21280838424671786	0.21071474084680958	0.512987012987013	-1.76642837957954	1.08932832314254e-6	Down	0.9206895747817477	-0.38426399843436687	0.6763050816463047	Non-significant
PDE6G	-0.21456412410375453	0.806893068778072	0.5765941583003111	1.129176241329504	0.17145850824936384	0.2107865634659875	0.5560417843026539	-0.65790418386372	3.819116158198e-4	NS	0.9206895747817477	-0.30955059779717065	0.6761570765646239	Non-significant
SULT1A1	0.1141769530594027	1.1209504629492295	0.9373836040353483	1.3404650294466949	0.09124638973533346	0.21082366421511006	0.5125635234330886	0.849333471169969	5.18757490074201e-5	NS	0.9206895747817477	0.16472252396261222	0.6760806426946553	Non-significant
PURG	-0.2982438750221077	0.7421203330645344	0.4649209412474232	1.1845940672625441	0.23859827799846006	0.21130562932774993	0.5452075098814229	-0.577806399986644	0.0242322456315602	NS	0.9206895747817477	-0.43027495946990246	0.675088932888941	Non-significant
NCAM1	0.06092309220653565	1.0628171721203707	0.9659877982866912	1.169352597783744	0.04873924673240542	0.2113067891104415	0.5513128176171654	-1.30582346948683	1.00235978926916e-5	Down	0.9206895747817477	0.08789344300199002	0.6750865492049735	Non-significant
C1R	-0.1304337887629708	0.8777146055946572	0.7153300776159401	1.0769614657358255	0.10437814605254885	0.2114356979032651	0.5402315076228119	-0.582035839063074	7.85325997373246e-6	NS	0.9206895747817477	-0.18817618021269666	0.6748216864062384	Non-significant
ROPN1L	-0.29272273790752096	0.7462290130345901	0.47148836861895643	1.1810635785686054	0.23425844138757365	0.21145601668140712	0.5683229813664596	-0.743778346736338	8.9856976453476e-4	NS	0.9206895747817477	-0.42230964233462037	0.6747799531070106	Non-significant
DDO	0.16256227494135478	1.1765215839800085	0.9117149892648911	1.5182409567346264	0.1300993928834521	0.21147359015152364	0.5299265951439864	-0.522667032295932	0.0115247480068126	NS	0.9206895747817477	0.2345277878935208	0.674743861705602	Non-significant
POU2F3	-0.1062864202245536	0.8991670715555764	0.761012480101292	1.0624023175838302	0.08511335041803722	0.21175169572527483	0.5507481648785997	0.658350170012166	0.00130509621514635	NS	0.9206895747817477	-0.1533388913718039	0.6741731031168261	Non-significant
DCLK2	-0.17323348784906303	0.840941242358354	0.6407210890883939	1.1037285726077435	0.13874109395665846	0.21180783074744958	0.5388904573687182	-0.652361444992802	3.55523070049733e-5	NS	0.9206895747817477	-0.24992309383574168	0.6740579876301422	Non-significant
MVK	-0.17718132112716362	0.837627891119307	0.6339525443410651	1.1067397555920326	0.14214539635108434	0.21258841443360127	0.5103049124788255	0.523539619150064	1.93892984861967e-6	NS	0.9206895747817477	-0.2556186133283138	0.6724604071911695	Non-significant
RUFY4	-0.13544439746557177	0.8733277208131597	0.7057882251009038	1.0806376202035217	0.10867324866581787	0.21263763768440552	0.5467955957086392	-0.850575492637447	2.4237231263094e-4	NS	0.9206895747817477	-0.19540496053977402	0.6723598612053597	Non-significant
SIT1	-0.11403312877511115	0.8922283969588749	0.7457498289913773	1.0674779683375673	0.09149757727063729	0.21265548828338332	0.5486307171089779	-1.05576787950913	2.27381053945805e-7	Down	0.9206895747817477	-0.16451502938090545	0.6723234043892677	Non-significant
MAP2	-0.0833337138473964	0.9200440645395515	0.8070076065163907	1.0489133855236665	0.06688310207348408	0.21277883913632326	0.5391727837380011	1.25863365546814	2.20727645084002e-9	Up	0.9206895747817477	-0.1202251357064987	0.6720715648322864	Non-significant
PALM2AKAP2	0.11066119378207133	1.117016390637579	0.9379879503839159	1.330214973915511	0.08912376517677272	0.21436294731287958	0.5295736871823828	-0.67977583818713	2.41447612687188e-5	NS	0.9206895747817477	0.159650355488247	0.6688502803981565	Non-significant
CD27	-0.1029121350274061	0.9022062423257441	0.7667748894668792	1.0615581116088426	0.08298615779500582	0.2149339491850862	0.5589356295878035	-1.09318571730027	1.82563892771483e-6	Down	0.9206895747817477	-0.14847082685133411	0.6676949815338188	Non-significant
ZBP1	-0.08927557812487874	0.9145934968817392	0.7941677253017336	1.0532803561370587	0.07203449762231515	0.21521784430343202	0.5319734613212874	-0.591568432146712	0.0130624806919789	NS	0.9206895747817477	-0.12879743383325779	0.6671217229627521	Non-significant
ARHGEF33	-0.17301862314566493	0.8411219503621591	0.6397108950329098	1.1059466719644442	0.13965578460219713	0.21538499589299334	0.536631846414455	-0.60169689099979	0.0340173217564224	NS	0.9206895747817477	-0.24961310959368727	0.6667845537206684	Non-significant
CHN1	-0.12645737962031955	0.88121170632067	0.7212456213655473	1.0766568951730493	0.10220501704878683	0.2159789521903132	0.5376905702992659	-0.58014378435644	2.8366735566281e-4	NS	0.9206895747817477	-0.18243943446204805	0.6655885701129363	Non-significant
TSPAN32	-0.19988684319129682	0.818823403279089	0.5965372014346104	1.1239395701477364	0.16159829083699806	0.2161106145528002	0.5586533032185206	-0.53712250729635	0.00408056892487915	NS	0.9206895747817477	-0.28837575741103383	0.6653239016567958	Non-significant
COL6A2	-0.0886109134378694	0.9152015969510188	0.7953057711738559	1.0531722432058084	0.07164300370581303	0.21614658858140334	0.5268915866741954	-0.916312863432816	1.09926658562504e-6	NS	0.9206895747817477	-0.12783852538545545	0.6652516144998116	Non-significant
TMPRSS11B	-0.05938074015734998	0.9423479111536375	0.8573547851768851	1.0357667572502227	0.048226764166866165	0.21821746190764166	0.5394198193111237	1.21947360970052	0.0127727466750259	Up	0.9206895747817477	-0.08566829934932488	0.6611104998214561	Non-significant
CLIC5	0.08288570467951124	1.0864176290007115	0.9521057022809553	1.2396767100290234	0.06733027967200127	0.2183110304193126	0.5079757199322417	-1.245836485313	5.90852058069828e-7	Down	0.9206895747817477	0.11957879510171815	0.6609243205015023	Non-significant
PTPRR	0.13218552824098337	1.1413200467265845	0.9247029951818411	1.408680901702732	0.10738371175183978	0.2183361726037841	0.5580533596837944	-0.628350139234101	0.00897191554223565	NS	0.9206895747817477	0.19070340607055478	0.6608743070722833	Non-significant
ZNF90	-0.20581881642173927	0.8139805428306436	0.5864239942106969	1.1298383603806221	0.16729562256738387	0.21859594549223746	0.5390669113495201	-0.833873636138891	0.00124377129185115	NS	0.9206895747817477	-0.29693378577327917	0.6603578975861243	Non-significant
ZNF677	-0.1374227758122947	0.8716016561281908	0.7001632353579815	1.08501761960836	0.11174644211364797	0.21878205973778594	0.5535008469791078	-0.539510059336592	0.00819068798252359	NS	0.9206895747817477	-0.1982591571695934	0.6599882932907217	Non-significant
FCRL2	-0.1721427654444067	0.841858976217851	0.6398192590438648	1.107698034750747	0.14001623855192943	0.21890366618046592	0.5521245059288538	-1.81128189557986	5.91900598437982e-9	Down	0.9206895747817477	-0.24834951403155758	0.659746964843156	Non-significant
AKAP12	0.09132454775653964	1.0956245300461949	0.9470872925821556	1.267457730919578	0.07433226372160094	0.2192221760771235	0.5304206662902315	-0.739022359799086	3.0969617237955e-4	NS	0.9206895747817477	0.131753472159787	0.659115515603796	Non-significant
BNIPL	-0.06926670283050586	0.9330777924018376	0.8354583085219436	1.0421036666853847	0.056382734716803634	0.21925591444820444	0.5419254658385093	0.890554290224321	7.26922170684943e-5	NS	0.9206895747817477	-0.09993072867230032	0.65904868267082	Non-significant
TNFRSF18	-0.09621912151859434	0.9082649738619286	0.7789136647355485	1.0590971760965187	0.07838712714653896	0.219639882986415	0.560064935064935	0.639748019019691	0.00721148335277418	NS	0.9206895747817477	-0.13881484945356853	0.6582887963338491	Non-significant
SERP2	-0.19856139796716207	0.8199094284228005	0.5970734581967645	1.1259108265285913	0.16181610077420053	0.21979229876525297	0.5614412761151892	-0.514613526926857	0.0155996353159546	NS	0.9206895747817477	-0.2864635441592047	0.6579875287567005	Non-significant
HOGA1	0.1678253010047888	1.1827299708609393	0.9044402732382442	1.546647385530828	0.13687206109498748	0.22014326853258498	0.48898927159796723	0.959208733811137	1.01470539102374e-5	NS	0.9206895747817477	0.2421207294953065	0.6572945897131948	Non-significant
TCERG1L	-0.12511110443945414	0.8823988587075696	0.7224369619986011	1.0777794974586712	0.10204983855274605	0.220206041483323	0.5570299265951439	-1.09597153437949	0.00360514551784024	Down	0.9206895747817477	-0.1804971699349416	0.6571707700741815	Non-significant
AARD	-0.17733166588327437	0.8375019676245109	0.630598926759137	1.1122910553934975	0.1447748888059151	0.22062095733628623	0.556147656691135	-1.1936925182073	0.00121044055074876	Down	0.9206895747817477	-0.25583551496237844	0.6563532352176945	Non-significant
TTC29	0.22751851447778235	1.2554806841081814	0.8720937647432226	1.8074108678358105	0.18590997070895385	0.2210238436268954	0.4766022021456804	1.16962220851883	0.0117531911996022	Up	0.9206895747817477	0.3282398325475204	0.6555608729346992	Non-significant
PCSK1N	-0.08718491306126784	0.9165076057361354	0.7967803034636236	1.0542255973456458	0.0714254856767334	0.22222178041467988	0.5594297007340485	1.11104211072814	0.00101025037710412	Up	0.9206895747817477	-0.12578124171382657	0.6532133772118016	Non-significant
SMPDL3B	-0.1032095460831901	0.9019379561122995	0.7641931874165183	1.064511029503125	0.08455518259187773	0.22223083024182685	0.5822981366459627	-0.995470137769281	1.1609092678649e-4	NS	0.9206895747817477	-0.1488999003066194	0.6531956912317965	Non-significant
GIMAP1	-0.1298355453542993	0.8782398496683863	0.712949073905144	1.0818517924720243	0.10638447568787426	0.22229927614319595	0.5405138339920948	-0.791115602603622	3.37477835645619e-6	NS	0.9206895747817477	-0.18731309741376165	0.6530619514599276	Non-significant
DOK7	0.09630977805175768	1.1011001078134952	0.9432173433333847	1.2854104687495709	0.07896487968275831	0.2225963224926215	0.5569593450028233	-0.610165058035821	0.0201545186808874	NS	0.9206895747817477	0.13894563918438746	0.6524820149085637	Non-significant
CGB8	-0.14385901055828582	0.8660098376958637	0.6871578649314619	1.0914130176779968	0.11802880848116977	0.22290242510700475	0.5055759457933371	-1.83191951536586	9.23631207484174e-7	Down	0.9206895747817477	-0.2075446811196319	0.6518852065091707	Non-significant
SPRR3	-0.03418232733244728	0.9663952882984622	0.9147020628564736	1.021009890727676	0.02804875711807879	0.22296745860921235	0.5475014116318464	2.03097176524914	2.14888318677143e-7	Up	0.9206895747817477	-0.04931467412856497	0.6517585162240476	Non-significant
EPHX3	-0.05220695074867964	0.94913242285097	0.8726720205573854	1.032292012217337	0.042852080967066615	0.223107680760416	0.5631705251270469	1.12862308681837	0.00102666676126701	Up	0.9206895747817477	-0.07531870894505444	0.6514854783291304	Non-significant
SERPINB1	0.10168594415706128	1.1070357460837565	0.9398589212232936	1.3039490453653482	0.08352778124250844	0.2234555994026962	0.5556888763410502	0.795532314273822	2.40390920713546e-6	NS	0.9206895747817477	0.14670180736350424	0.6508087582145217	Non-significant
CD40LG	-0.15338692595648545	0.8577977533757372	0.6700865102593397	1.0980925215337989	0.12600309553329772	0.22347995919225194	0.5442193675889329	-1.02196874628386	1.5322486063417e-4	Down	0.9206895747817477	-0.22129055741462425	0.6507614166146359	Non-significant
CKB	-0.07983608467604082	0.9232676717035361	0.8118200886964919	1.0500149053733956	0.06563408580623209	0.22383964577194165	0.5395256916996047	0.604516320968059	0.00441021314391234	NS	0.9206895747817477	-0.11517912344611551	0.6500629901262505	Non-significant
UQCR10	-0.15075227035966682	0.8600607348069302	0.674414118658291	1.0968104716257088	0.12406282407847871	0.22431709429850943	0.529785431959345	0.565617972504144	2.2455504608212e-4	NS	0.9206895747817477	-0.21748955285064364	0.6491376293299502	Non-significant
GCLC	0.11002784958558794	1.1163091587734308	0.9347671044738295	1.3331086770141396	0.09055560093469589	0.22435432197030408	0.5237859966120836	1.22813536863467	2.03846277709234e-18	Up	0.9206895747817477	0.15873663295680457	0.6490655597846866	Non-significant
PCK1	0.12576098174695385	1.1340110865387336	0.9257316277499064	1.3891511382391453	0.10353857955238133	0.22450754786708335	0.5480660643704123	-1.10436409309937	0.00383240618186668	Down	0.9206895747817477	0.18143474470365778	0.6487690535830578	Non-significant
FBXL7	-0.1126063960021127	0.8935022769809152	0.7450388454441056	1.0715499250165927	0.09271217525291307	0.2245261470705339	0.5474308300395256	-0.92684919265784	4.84377758264914e-7	NS	0.9206895747817477	-0.16245668908462682	0.6487330761874991	Non-significant
ARNT2	-0.08992762448286319	0.9139973339071317	0.7905341405682242	1.0567426294693332	0.0740415698208854	0.2245355223786123	0.5483483907396951	-1.76766698300511	1.02115692811183e-12	Down	0.9206895747817477	-0.1297381378803516	0.6487149421767732	Non-significant
ART4	-0.2629611000083751	0.7687718019461687	0.5028318803453807	1.1753631910960207	0.21660515295032537	0.22474341495404612	0.541607848673066	-1.22142665783864	3.48827362928007e-5	Down	0.9206895747817477	-0.3793726749287895	0.6483130243601068	Non-significant
ICAM1	0.10429416639866278	1.1099269100990783	0.9379193238683811	1.3134794373156196	0.08591255251159698	0.22476404746036588	0.5371964991530209	-0.839283819571757	2.14547869666611e-7	NS	0.9206895747817477	0.15046467665699909	0.6482731559067527	Non-significant
